,name,id,username,followers_count,following_count,tweet_count,listed_count,ens,visited
2396,☀️ soyhenry.eth ᵍᵐ,18741333,soyhenryxyz,1539,3881,18055,179,soyhenry.eth,
2397,macky.eth 🍊,334813966,MACKATTAQ,567,613,1042,17,macky.eth,
2398,Matthew O'Brien 🌿 (mattob.eth),1225244914692153344,Matthewobrien_,6564,644,10708,47,mattob.eth,
2399,FatalRadel.eth 💊,1030485863090806787,fatalradel,1136,3391,10171,2,FatalRadel.eth,
2400,"degencapital.eth 🐐(2) (☢️,☢️) ┻┳",1225656370231296001,iamDegenCapital,1004,941,11623,16,degencapital.eth,
2401,alcibiades.eth,1394392461045342214,alcibiadeseth,397,623,994,8,alcibiades.eth,
2402,AvidAavegotchis.eth 👻💜,1397046438249517058,AvidAavegotchis,1428,1606,4417,12,AvidAavegotchis.eth,
2403,coderdan.eth | aavegotchi 👻💊 💜,2845530468,coderdannn,5302,751,2022,105,coderdan.eth,
2404,Nofuturistic.eth,3040907056,Nofuturephoto,3044,2889,5695,44,Nofuturistic.eth,
2405,"sleu.eth (800, 800)",1453190867360092162,sleueth,172,598,863,2,sleu.eth,
2406,DARIDIVYA.eth,1370336955083452419,DariDivya,3417,4550,5536,24,DARIDIVYA.eth,
2407,scotato.eth 🖥️,17958795,scotato,2909,1343,1377,29,scotato.eth,
2408,arturbegyan.eth ⚡️,4150643729,arturbegyan,230,1096,259,1,arturbegyan.eth,
2409,"zeugh.eth (🧃,🍌)(😈,😇)",1423389831862882307,ZeughFromCanu,1100,1254,2468,16,zeugh.eth,
2410,nath.eth,56474998,hadlocna,32,301,20,1,nath.eth,
2411,Joao Nina Matos | joaonm.eth,975746390067314688,joaolucas_nm,382,392,1938,5,joaonm.eth,
2412,Sohail Mohammed | sohailmohammed.eth,1350825718725357571,sohailmohammed0,145,565,583,2,sohailmohammed.eth,
2413,"tripluca.eth (🌆 ,🌆 )",16256671,tripluca,735,1368,3512,25,tripluca.eth,
2414,🦋Creatress.eth Sarai Mora (She/Her),991569133182451712,creatressart,3348,2388,7281,45,Creatress.eth,
2415,Mr B 🎤💎 mrb.eth,947316708,MrBinspire,635,1192,2672,4,mrb.eth,
2416,citadelgrad.eth,1863461,citadelgrad,1148,374,11995,110,citadelgrad.eth,
2417,Adaobi (adaobin.eth),1124398570709422081,Pippa_2_you,16,406,1291,0,adaobin.eth,
2418,Ajwang Rading | AjwangRading.eth,2750497334,AjwangRading,169,944,88,4,AjwangRading.eth,
2419,marb.eth,1423500388557201411,marb9999,469,888,980,5,marb.eth,
2420,kennyc.eth 🦇🔊,63932275,kcowan2,117,511,4125,4,kennyc.eth,
2421,SuperFlyTNT2.eth ᵍᵐ,565294111,SuperflyTNT2,652,2144,1305,6,SuperFlyTNT2.eth,
2422,Kingsley | beepbeeplettuce.eth,1367304563271692290,kingsleyszeto,23,85,41,0,beepbeeplettuce.eth,
2423,kchain.eth,1321694607554584576,Kchain18,370,535,571,3,kchain.eth,
2424,"tally.eth (🐶,🐶)",1346646594314244097,TallyCash,8845,56,911,71,tally.eth,
2425,"woldo.eth (Abe, Woldo)",1443727572513300481,a6wol6,204,1302,532,1,woldo.eth,
2426,epicfael.eth ᵍᵐ | READY,1415329971178901504,ReadyPlayerRaf,538,435,2730,0,epicfael.eth,
2427,corgibutts.eth,1355036496684867586,dogefan69,534,846,3558,1,corgibutts.eth,
2428,"agctyz.eth (APY, RPG)",1081486008280117248,agctyz,796,625,979,11,agctyz.eth,
2429,serafim.eth,2304180850,SerafimCloud,23,126,14,2,serafim.eth,
2430,matthewfife.eth,422192371,matthewfife0x,337,346,64,0,matthewfife.eth,
2431,IBNINGLOR.eth,35296862,IbnInglor,3793,584,3409,60,IBNINGLOR.eth,
2432,voska.eth 🍊,1199392056,mattvoska,608,622,1096,33,voska.eth,
2433,tylr.eth,1415467931723386882,heytylr,2862,1865,4361,22,tylr.eth,
2434,"bleachedsleet.eth 🕊 (😈,😇)",921268615,BleachedSleet,106,606,287,5,bleachedsleet.eth,
2435,JAKΞ ADLΞR | jakeadler.eth 🦇🔊,948635918616870912,jakeradler,210,720,492,7,jakeadler.eth,
2436,Semui.eth,901247661113712640,indigo03,182,165,519,6,Semui.eth,
2437,vipin.eth,1343429897218211840,vipineth,84,194,196,1,vipin.eth,
2438,dominicnieto.eth,817047455099285506,domjnieto,204,1619,1999,3,dominicnieto.eth,
2439,wizardhat.eth,1444828003607908355,wizardhat_,841,647,195,13,wizardhat.eth,
2440,chironjit.eth,508733581,chironjitd,300,683,325,4,chironjit.eth,
2441,xander (∞) | eww.eth,1619677423,0xXander,257,858,277,5,eww.eth,
2442,SamTheCobra.eth,151936233,SamTheCobra,6654,1150,13548,84,SamTheCobra.eth,
2443,oji3.eth 🦇🔊🐼,1426109314209443840,open3x,74,345,635,2,oji3.eth,
2444,archethect.eth 🔲² ••• 🦇🔊,1432695864099852299,archethect,495,105,303,11,archethect.eth,
2445,devinanderson.eth,29871284,devinanderson,188,461,2004,7,devinanderson.eth,
2446,"yourbuddyconner.eth (🐫,🐫)",112302631,YourBuddyConner,719,1058,2803,18,yourbuddyconner.eth,
2447,ARTXV.eth,1394621491577335815,artxvnft,1160,1505,791,11,ARTXV.eth,
2448,creeefs.eth,420006387,Creeefs,309,2083,868,16,creeefs.eth,
2449,aydan.eth,767193471199408128,ayayaydan,239,212,92,5,aydan.eth,
2450,Wayne Culbreth,847886014542643200,wayne_culbreth,454,808,815,12,Culbreth,
2451,Alex Gordon-Furse ¦ giomate.eth,118366148,giomate,841,1038,3960,0,giomate.eth,
2452,mayankjain.eth,775096685726949376,mayankj2112,262,232,244,6,mayankjain.eth,
2453,jaclyn | straightupjac.eth,573352242,straightupjac,1031,852,663,10,straightupjac.eth,
2454,ShannaDaphne.eth,1264851100764602369,ShannaDaphne,79,49,160,3,ShannaDaphne.eth,
2455,mardeformas.eth,1260357912922374146,mardeformas_,1082,2039,762,6,mardeformas.eth,
2456,illzy.eth,616732327,hezdollah,113,1682,1044,1,illzy.eth,
2457,SeanElliottOC.ethᵍᵐ,134261982,seanelliottoc,145314,1095,8561,129,SeanElliottOC.eth,
2458,luisfausto.eth 🧠,1202010234488684547,_lfausto,770,541,4989,29,luisfausto.eth,
2459,"jayislate.eth(😈,😇)",1362206413196587008,Jayislate,538,517,695,22,jayislate.eth,
2460,📡 CamiloSalazar.eth,16077286,salazarparis,3142,683,8531,251,CamiloSalazar.eth,
2461,Aliceee.eth,1449157740526546950,aliceee_eth,50,203,136,0,Aliceee.eth,
2462,CrixtoverΞdwin.eth,3221062905,Crixtover,4060,3230,9957,62,CrixtoverΞdwin.eth,
2463,puja.eth,1059069502497976325,pujalight,391,1292,382,11,puja.eth,
2464,northoneverything.eth,1441123022392463360,PraydenBiringer,82,95,173,2,northoneverything.eth,
2465,lejeune.eth,1398012987760250880,lejeunedall,607,672,116,5,lejeune.eth,
2466,eisuke.eth/叡佑,1398861745607770112,EisukeHirata,126,108,45,2,eisuke.eth,
2467,ClareMaguire.eth Cake Mistress Of The Metaverseᵍᵐ,33887940,ClareMaguire,33696,8624,17773,417,ClareMaguire.eth,
2468,WARHODL.eth,950144861562322944,WARHODL,9733,999,5689,108,WARHODL.eth,
2469,KeithCandy.eth 🍭👺,1368035224987205639,KeithBotha2,4344,5002,10353,41,KeithCandy.eth,
2470,"jdish.(eth, near)",363965898,JackDishman,476,1167,1428,5,jdish.(eth,
2471,bjar.eth,1013411749704425472,beeejar,953,806,1784,12,bjar.eth,
2472,"zfogg.eth (me,me)",26149726,zfogg,1166,4480,3226,34,zfogg.eth,
2473,"bjmoon.eth (🎄,🎄)",938434071646035969,bjmoonn,813,1271,860,14,bjmoon.eth,
2474,easonw.eth ᵍᵐ 🦇🔊 ⠕,1319333340592340992,RealEasonWu,633,419,1434,19,easonw.eth,
2475,Alex Esber | alexesber.eth,54049104,alexesber,480,1324,4097,6,alexesber.eth,
2476,poapster.eth 🚜🦸‍♂️🧱,1313603445056774145,0xPoopster,1828,2169,5921,40,poapster.eth,
2477,"mak.eth (✖ , ✖)",18528606,moazzamak,445,972,4913,9,mak.eth,
2478,Loopacabra.eth,1014270136167981056,loopacabra,29,53,19,0,Loopacabra.eth,
2479,David Seto Esq davidseto.eth 🦇🔊,634017384,dtseto,949,3231,7937,20,davidseto.eth,
2480,"aalfraarauscher.eth (🍸,🍸)",337327722,aalfraarauscher,226,1103,312,5,aalfraarauscher.eth,
2481,boombl4.eth ( EIP3675 ),2782644923,vijay5189,80,215,1165,1,boombl4.eth,
2482,vykintas.eth,246698029,vykintasm,285,866,125,3,vykintas.eth,
2483,aadi.eth | hiring engineers and designers!!,895410561659396098,realaadibhanti,2409,1484,2934,18,aadi.eth,
2484,dangoldstein.eth 🚢🪂,732786305873149953,Goldstein_DG,2771,1735,3648,20,dangoldstein.eth,
2485,Soundman.eth 🏴🦇🔊,1414996597629493250,crypto_soundman,1044,1851,621,12,Soundman.eth,
2486,naama.eth,3330809854,0naama,476,420,2021,8,naama.eth,
2487,0xdeniz.eth 🦆,1194954955867770880,0xdeniz,224,722,317,14,0xdeniz.eth,
2488,zarface.eth 🦇🔊,1442621925478436868,ZARface,162,312,90,3,zarface.eth,
2489,tashapais.eth 🌱,1383985609220366342,TashaPais,414,622,213,8,tashapais.eth,
2490,perchy.eth 🏴🦇🔊,1400124272492744708,TheFutureisDAO1,1924,2090,1157,35,perchy.eth,
2491,angyts.eth de' Medici 🦇🔊 🏴🆘,1398865971167698950,angyts2,956,844,1485,13,angyts.eth,
2492,Fin4DAO.eth 🏴,1416766092689788930,Fin4Dao,471,369,1319,8,Fin4DAO.eth,
2493,Airbayer.eth🦇🔊🏴,1359573490421161994,Airbayer1,441,354,887,9,Airbayer.eth,
2494,eaglelex.eth 💜🏴,1397833597533536256,eaglelex_eth,920,954,611,24,eaglelex.eth,
2495,"jameswmontgomery.eth ⟠ (🏴,💪)",1605829159,WPMonty,560,904,2659,62,jameswmontgomery.eth,
2496,juanb.eth,291115977,Juan_Barrero97,351,305,120,4,juanb.eth,
2497,cryptobec.eth,792532335786811392,becejones,672,773,200,14,cryptobec.eth,
2498,defi-baby.eth ⟠ 🦇🔊,2961155483,DeFi_Baby,226,1417,1006,2,baby.eth,
2499,elizabethtrykin.eth,1160193542972674050,lizatrykin,152,584,55,2,elizabethtrykin.eth,
2500,elliotwaxman.eth,1227251865022324736,WaxmanElliot,638,1652,566,23,elliotwaxman.eth,
2501,RickyODonnell79.eth,865908128700870656,RickyODonnell79,19895,1865,17160,105,RickyODonnell79.eth,
2502,Eddie Gangland💀gangland.eth,1098763399519817728,eddiegangland,33804,2994,9809,157,gangland.eth,
2503,drlemny.eth (Dorje Gyaltso),1383858380209483790,lem__ny,12176,6071,21572,101,drlemny.eth,
2504,DavidCash.eth,391771352,davidcash888,2942,707,2108,47,DavidCash.eth,
2505,jahosh.eth,120210822,jahoshuma,243,1090,100,2,jahosh.eth,
2506,tavia.eth 🇯🇲,207693181,blockchaintay,1063,959,5098,4,tavia.eth,
2507,shadrach.eth,2163610352,oloyedeshadrach,571,1292,1451,5,shadrach.eth,
2508,scottyk.eth,3047287543,scottykETH,1622,1322,912,39,scottyk.eth,
2509,mick.eth,362625515,MickdeG010,1658,1245,4512,31,mick.eth,
2510,svrfboard.eth,1429329335731642370,svrfboardeth,32,193,100,2,svrfboard.eth,
2511,onvx.eth,1442509567,onvxthebirth,471,3505,1854,13,onvx.eth,
2512,haochizzle.eth (tim),2272010513,haochizzle,228,360,1776,8,haochizzle.eth,
2513,RainbowRolls.eth 🌈🧻,1436059639267807235,rainbow_rolls,1337,475,557,15,RainbowRolls.eth,
2514,mokaa.eth 🦇🔊｜NFT Promoter,1368827101575516161,mokaath,44496,4427,31196,98,mokaa.eth,
2515,Anand ആനന്ദ് आनंद (bombaymalayali.eth),135585613,bombaymalayali,3106,2721,14618,26,bombaymalayali.eth,
2516,aleyna.eth ⚡️,861310471416274944,aleyna_eth,558,665,950,14,aleyna.eth,
2517,Balázs Némethi,91470720,nembal,843,578,2100,75,Németh,
2518,chris ye | cye.eth,1838081,cye,1515,1344,603,31,cye.eth,
2519,soy.eth 🦇🔊,1321556941764743171,soy_eth,2726,1594,24873,28,soy.eth,
2520,sonofwolf.eth,496447926,z_sonofwolf,116,528,1115,4,sonofwolf.eth,
2521,mΞyou.eth 🏴🦇🔊🐼,1360891088484073472,nextalpha2,370,1107,3653,8,mΞyou.eth,
2522,fernand0.eth,878801518006120448,itsfernandoo,220,469,365,4,fernand0.eth,
2523,yoni (parser.eth),17001968,yonilevy,443,947,704,8,parser.eth,
2524,kale.eth,3193640460,qualiaspace,354,258,187,14,kale.eth,
2525,tassilo.eth,3094633652,tvon_g,100,1088,78,2,tassilo.eth,
2526,mashkov.eth,932981056894103552,NikitaaMashkov,218,372,277,6,mashkov.eth,
2527,jimmychung.eth,785352169759309824,jimmy_c28,88,749,1895,1,jimmychung.eth,
2528,modene.eth,1349723221994700800,0xModene,381,662,1176,8,modene.eth,
2529,meta-gov.eth,807234975267454976,KibaGateaux,1058,1023,6404,31,gov.eth,
2530,williamx.eth,1065450715278016512,W_Y_X,648,570,637,14,williamx.eth,
2531,Crypto Texan 🦉 | cryptotexan.eth,1338528886234247168,Crypto_Texan,4938,4711,7197,92,cryptotexan.eth,
2532,perkins.eth 🦇🔊,1322235299414466560,LeonPrado6,164,430,456,3,perkins.eth,
2533,Raunchy.eth,1149847904,0xRaunchy,433,1352,2730,4,Raunchy.eth,
2534,Marco Mascorro l Mascobot.eth,80466845,Mascobot,1466,2409,3161,55,Mascobot.eth,
2535,vladmr.eth 👼›⛓️›💀,592718020,0xVladimir,1669,901,2617,26,vladmr.eth,
2536,ricksun.eth✨🦇🔊,1341852197689159682,rickksun,437,398,350,9,ricksun.eth,
2537,huyvu.eth,3339475193,0xHuyvu,183,1033,120,5,huyvu.eth,
2538,∞Joe.eth∞ 💜,1354835808503681026,sasson_joey,88,1230,1228,1,Joe.eth,
2539,kobae.eth,1262513239356854277,0xAlex_,350,330,709,7,kobae.eth,
2540,davinjacobs.eth,965439065481936896,0xDavin,891,3380,7697,4,davinjacobs.eth,
2541,burgercheese.eth,1421992753764913157,burgercheeese,1486,867,2168,5,burgercheese.eth,
2542,hasse.eth 🦇🔊,3303131608,1two3code,2865,3684,4063,18,hasse.eth,
2543,notdevin.eth 🖕🏼+🖕🏼=🤙🏻,26664612,devinjelliot,361,457,7724,22,notdevin.eth,
2544,"freman.eth （🐝,🐝）",90542455,chunhuaFan,500,784,266,3,freman.eth,
2545,"chad.eth pengu.sol dumb.ada (gm, gn) ❼",1394316992627281922,0xRugMe,105,1018,1169,3,chad.eth,
2546,dimitarnestorov.eth ⚖️,372279767,dimitarnestorov,329,197,293,6,dimitarnestorov.eth,
2547,juandi.eth,975885257730854912,0xjuandi,361,1700,1448,8,juandi.eth,
2548,mayakendrick.eth,721068347295555584,mayakendrickxo,95504,1447,19685,391,mayakendrick.eth,
2549,GabrielAyuso.eth ᵍᵐ ⌐◨-◨,123859505,gabrielayuso,2107,1032,5348,39,GabrielAyuso.eth,
2550,alexis709a.eth 🦇🔊,319536342,alexis709a,144,634,1532,3,alexis709a.eth,
2551,bhbryant.eth (Benjamin) | 🍊,22090577,bhbryant,116,257,71,6,bhbryant.eth,
2552,"0xdq.eth (🎩,🎩)",550381802,dennis_qian,766,1224,961,29,0xdq.eth,
2553,nathan.eth ⚖,1377516898338934785,nathanweb3,1482,1274,331,19,nathan.eth,
2554,skanda.eth,1153506897426694145,notskandabhat,179,2662,216,1,skanda.eth,
2555,Connie | 0xconstance.eth,1395080408035954690,0xConstance,951,256,255,18,0xconstance.eth,
2556,DichadalAsset.eth,1416536788718350338,wolf_eth2,719,1042,417,2,DichadalAsset.eth,
2557,Michaela Lalkouz . eth,4830383913,MIKASHU02,11161,1355,6010,74,. eth,
2558,"Kash | kashifali.eth (🎓,🎓)",391437534,ChKashifAli,4431,1370,27564,67,kashifali.eth,
2559,alexanderguy.eth,578087124,AlexanderGuy19,638,3217,1490,56,alexanderguy.eth,
2560,geraldhost.eth,3023472437,geraldh0st,220,445,289,5,geraldhost.eth,
2561,abery.eth 🦋🌯,1542058886,averyadzima,3331,3372,34429,51,abery.eth,
2562,klob.eth,201444627,kryptoklob,435,373,434,11,klob.eth,
2563,welikethejpeg’s.eth,435271785,IanElRay,279,1574,19183,1,weliketh,
2564,Chiali.eth,89981602,Chia_Tea,311,812,1851,89,Chiali.eth,
2565,kseniya.eth,3365013395,theonlykseniya,821,1211,1001,64,kseniya.eth,
2566,wolf.eth 🦇🔊 | 🧝‍♀️🏹🪃🧝‍♂️,1302693132962803713,wolf_eth,565,637,618,8,wolf.eth,
2567,tayken.eth ᵍᵐ,716093571900649473,taykendesign,1515,1186,10548,103,tayken.eth,
2568,Captain Kix.eth,1363528579078893570,SpeculatorArt,32668,445,5243,353,Kix.eth,
2569,"0xZuwu.eth (👀,👀)🧪",1362335320327520256,0xZuwu,8276,1264,12564,99,0xZuwu.eth,
2570,JPierce.eth 💎,1280326578405163009,jpierce_art,21454,1314,11049,188,JPierce.eth,
2571,"limes.eth, CPA",1386002728673968129,EnlightenedLime,760,898,712,16,limes.eth,
2572,GaryPalmerJr.eth 🌱🐇,14773606,garypalmerjr,7296,5355,26187,123,GaryPalmerJr.eth,
2573,kirill.eth avery ✌️✌🏻✌🏽,1244399480679436289,kirillzzy,912,684,513,15,kirill.eth,
2574,danconway.eth,271261385,DanConway650,1281,824,1973,45,danconway.eth,
2575,"ivyquinn.eth (😈,😇)",1426011082531827716,0xivyquinn,296,391,895,7,ivyquinn.eth,
2576,wellsriley.eth,15670202,wr,8032,266,26,372,wellsriley.eth,
2577,// JoshMcGruff.eth,809177941460582402,JoshMcGruff,29424,781,36257,480,JoshMcGruff.eth,
2578,adamanz.eth,862844773375365120,adamanzzz,368,1251,446,14,adamanz.eth,
2579,shankashark.ethᵍᵐ🔪🦈,76202050,vibhasjain,497,1234,898,13,shankashark.eth,
2580,vijay.eth,29280740,vijaymichalik,2542,2829,682,105,vijay.eth,
2581,nullable.eth 🦇🔊,709519531400626176,nullable_eth,197,996,394,5,nullable.eth,
2582,Fermz.eth 💀,917246168282783745,F3rmz,2513,1887,5803,28,Fermz.eth,
2583,dgamboa.eth,623335010,dnlgmb,121,119,512,2,dgamboa.eth,
2584,klinko.eth 🦇🔊,455879948,0xKlinko,365,1815,3974,8,klinko.eth,
2585,depression.eth (nour),1525177338,0xDepression,2104,1168,3529,18,depression.eth,
2586,Aveesh (aveesh.eth),1141529951750856704,AveeshS,314,3105,456,6,aveesh.eth,
2587,"danner.eth (😈,😇)",369043021,drakedanner,3322,1136,12267,108,danner.eth,
2588,"darick.eth (😈,😇)",44080327,darickdang,1066,982,17648,0,darick.eth,
2589,"MarkWardBro.eth 🌉 🌌 (🧀,🧀)",858623846,markwardbro,2060,1057,5795,31,MarkWardBro.eth,
2590,LucasChatham.eth,3182197314,lukeoutthebox,46,983,105,1,LucasChatham.eth,
2591,Battles.eth⟠🦇🔊,1345116907041660929,EthereumDad,227,478,1362,4,Battles.eth,
2592,"juanna.eth (💖,💖)",33014915,juannabananas,1805,946,1287,61,juanna.eth,
2593,TogetherSF,1240729423831134208,WeAreTogetherSF,1700,2364,954,19,Togeth,
2594,gxmxni.eth,1240097125112799235,gxmxni,246,56,196,2,gxmxni.eth,
2595,BraveNewDeFi 🐢🛡️ nexusmutant.eth,1347005779442884612,BraveDeFi,1383,1716,2554,40,nexusmutant.eth,
2596,Metapleb.eth,932722561473015809,GBO514,1587,1505,278,16,Metapleb.eth,
2597,everlong.eth 🦇🔊,293249961,MindFieldMusic,1497,3569,7536,61,everlong.eth,
2598,david.eth,1315155718207463424,david_dot_eth,1800,416,1206,51,david.eth,
2599,bitpixi.eth,2344125559,bitpixi,11600,6684,43636,281,bitpixi.eth,
2600,miamarshall.eth,2414760500,miaimarshall,402,870,4214,3,miamarshall.eth,
2601,jayknight.eth,26782965,jbird155,220,1696,3640,4,jayknight.eth,
2602,Jackson (ZacEfron.eth),978297310210752513,jackramento_,778,2096,5995,4,ZacEfron.eth,
2603,wavey0x.eth 🌊,1381618363739291649,wavey0x,568,698,166,14,wavey0x.eth,
2604,Jorge A. cortes.eth,95307710,cortesja,1072,248,2399,42,cortes.eth,
2605,frankp.eth 🦇🔊🏢🐬,2984014907,frankpfeift,330,879,3100,9,frankp.eth,
2606,GannonBreslin.eth,1381232696,gannonbreslin,32669,937,27485,497,GannonBreslin.eth,
2607,karmacustodian.eth,1090032784809361408,karmacustodian,764,648,5107,17,karmacustodian.eth,
2608,krispykruton.eth,1100967201954095104,krispykruton,88,286,331,2,krispykruton.eth,
2609,peng.eth 🦇🔊📜,869865541,SandyPeng1,732,4317,680,16,peng.eth,
2610,dapper.alanfalcon.eth,14273474,Alanfalcon,8855,5730,9897,247,dapper.alanfalcon.eth,
2611,rohil.eth,1098822199643910145,_rohilgupta,47,343,112,1,rohil.eth,
2612,InsideTheSimulation.eth 🦇🔊💵,1361035969294647296,InsideTheSim,1319,332,2885,27,InsideTheSimulation.eth,
2613,KΞN - digitalsurgery.eth 🏴🦇 🔊 🍌,90646639,korion2525,3817,4741,2594,24,digitalsurgery.eth,
2614,janclarin.eth,3051484454,janclarin,531,523,260,4,janclarin.eth,
2615,dopiho.eth 🦇🔊,1979301504,dopiho,246,183,68,6,dopiho.eth,
2616,Frame | frame.eth,1012915601591980032,0xFrame,8633,542,589,140,frame.eth,
2617,bobface.eth,1100018607671660545,bobface16,1386,410,168,27,bobface.eth,
2618,davidev.eth🦇🔈,1967549388,davidesilverman,2630,1892,2647,43,davidev.eth,
2619,Jix.eth🦇🔊,313471827,jixsaa,259,1454,10985,7,Jix.eth,
2620,Nayat.eth,400290726,NayatCheikh,265,961,176,12,Nayat.eth,
2621,viennacircle.eth,52553298,MiningHabit,2355,903,7167,47,viennacircle.eth,
2622,elizabeth lin 🦄✨,86804883,lalizlabeth,2779,845,1888,68,elizabeth,
2623,crist.eth ⚡️,1385399179942395909,crist_chelsea,619,439,225,8,crist.eth,
2624,gianmarco.eth/.sol,1357432270731280385,gm60486669,79,509,879,2,gianmarco.eth,
2625,superchillen.eth,747488211660902406,Etherean007,7639,992,1266,106,superchillen.eth,
2626,shuby.eth,4839589009,sy100x,1462,115,1003,6,shuby.eth,
2627,"Antoine L0GYKAL.eth(🍇,🍷)(☢️, ☢️)(🛡️,🛡️)🦇🔊",1056278215235436544,L0GYKAL,1764,3362,10688,33,L0GYKAL.eth,
2628,jennk.eth,4874815142,jennkalidoss,315,889,99,4,jennk.eth,
2629,j-p.eth,1059347886,offworld_jp,1048,322,310,13,p.eth,
2630,atikh.eth,1105541940,tikhbana,2083,3004,10031,61,atikh.eth,
2631,bluer.eth,5680372,kevinbluer,1005,1818,4378,63,bluer.eth,
2632,ugochukwu.eth 🦇🔊🦄,130229137,Ugointhecity,954,548,69620,9,ugochukwu.eth,
2633,Kesava Kirupa Dinakaran (kesavad.eth),1068372069811802112,kesava_kirupa,1843,633,480,23,kesavad.eth,
2634,SynthaMan | Spartan.eth,341275699,SNXified,6117,751,5613,118,Spartan.eth,
2635,femster.eth,147397613,FemiAdebogun,1084,1372,480,34,femster.eth,
2636,wloka.eth,1398531824,0xwloka,123,410,122,3,wloka.eth,
2637,readreed.eth 🦇🔊 | POAP,20678653,ReadReed,516,2405,2933,12,readreed.eth,
2638,sergekass.eth,15345232,sergekass,3072,901,5514,112,sergekass.eth,
2639,angela (angg.eth),1236912385564094464,angelagilhotra,824,742,370,25,angg.eth,
2640,danag.eth,1354877040244228100,itsdana_g,191,142,104,8,danag.eth,
2641,monavernon.eth,56695221,monavernon,3032,1561,9358,225,monavernon.eth,
2642,likewater.eth,1346248625182146566,jordanlikewater,300,241,143,6,likewater.eth,
2643,theweeknd.eth,2593497397,LilMoonLambo,161016,1467,54738,1994,theweeknd.eth,
2644,Vikas Singh (vikas.bloquelabs.eth),108878985,HeyVixon,961,2440,4207,14,vikas.bloquelabs.eth,
2645,subodh.eth,80391701,SubodhChawla,413,316,8619,12,subodh.eth,
2646,brennan.eth,1029234812173864960,brennandoteth,402,241,253,8,brennan.eth,
2647,James Green (Jgreen.eth),603716393,jamesgreen2016,791,1228,3459,43,Jgreen.eth,
2648,Kritikos.eth,8864812,Kritikos,1099,981,4218,34,Kritikos.eth,
2649,"Thomas Perfumo, CFA | thomasp.eth 🐒",940436827219091461,TheMarginMan,472,210,545,15,thomasp.eth,
2650,poni.eth,337389753,Poni184,361,937,512,9,poni.eth,
2651,clepp.eth,1031993664573198336,cl2pp,146,978,186,2,clepp.eth,
2652,Future-rob.eth,1107669892944285698,rob_future,74,863,215,1,rob.eth,
2653,friendofdurutti.eth,15184129,friendofdurutti,1161,2438,8567,43,friendofdurutti.eth,
2654,Eduard Wieandt.eth,1094263925640757249,WieandtEduard,147,939,348,2,Wieandt.eth,
2655,krishang.eth,1314674488144023552,MonkeyMeaning,502,327,950,8,krishang.eth,
2656,jugalpatel.eth🦇🔊,1374905970556473346,joogz6,70,136,143,2,jugalpatel.eth,
2657,Alessandro | alerex.eth,2459235370,alerex_eth,921,115,841,10,alerex.eth,
2658,Mav.eth,1479046106,maverickkuhn,374,238,942,1,Mav.eth,
2659,timev.eth,1300850559411462148,TimothyNEverett,21,88,69,0,timev.eth,
2660,hydrate.eth,1006518388112461824,cryptohydrate,3665,1108,15667,41,hydrate.eth,
